label,text
pills.fill,تناول الدواء (حبتين )
pills.fill,تناول الدواء (ديسلوراتادين )
pills.fill,تناول الدواء (مضاد الحساسيه)
pills.fill,حبوب
pills.fill,فيتامين M
pills.fill,مينوكسديل-بانتوجار-كنترين-الاسنان
pin.fill,أذكاري 🏷
pin.fill,المحاضرات🗣✍🏻
pin.fill,تركيب رموش
pin.fill,تعلمي الطرق
pin.fill,دراسة
pin.fill,طباعة اوراق القدرات
pin.fill,قراءة قران
play.rectangle.fill,Read novel / watch youtube/ watch kdrama
play.rectangle.fill,YouTube
play.rectangle.fill,أتبع نتفلكس
play.rectangle.fill,اتصفح في الهاتف
play.rectangle.fill,حلقة وحده بس 🚫
play.rectangle.fill,فديوهات C++
play.rectangle.fill,فيديوهين تعلم اللغة الألمانية
play.rectangle.fill,مشاهدة فيلم 🎥 🍿
play.rectangle.fill,مشاهده
play.rectangle.fill,مشاهده مسلسل /سناك
power,اسأل الشؤون عن نادي ثقافي بليز
power,استراحه
questionmark,ادخل الملابس الدولاب
scanner.fill,Hair mask
scanner.fill,اجهز الشنطه
scanner.fill,ارتب دولابي
scissors,حياكة
shield.fill,الفجر
shield.fill,صلاة الظهر
shippingbox.fill,غسيل ملابس الكليه
signature,الفيزياء
smiley.fill,Collagen
smiley.fill,Mask clay
smiley.fill,Snack
smiley.fill,Wash your face
smiley.fill,ادعي ربك
smiley.fill,الاستمتاع والراحه
smiley.fill,بريك
smiley.fill,"تذكير : متابعة مواعيد التسجيل الفصل الدراسي ""عمر"""
smiley.fill,سورة البقرة
smiley.fill,صلاة الظهر
smiley.fill,صلاة ضهر
smiley.fill,طي الملابس
smiley.fill,والباقي اعيش حياتي مدري شسوي
smiley.fill,وقت الراااااحة ! 🤤
smiley.fill,يوقا او قراءة او مشي
speedometer,مفتوح
sportscourt.fill,العب كره
sportscourt.fill,مان سيتي vs مان يونايتد
sportscourt.fill,مباراة الهلال
sportscourt.fill,نابولي vs ميلان
star.fill,chemistry quize review
star.fill,الاطفال
star.fill,تجهيز لمساحة تويتر لبصيرة
star.fill,صلاة الفجر
star.fill,قراءة جزء من القرآن في اليوم
star.fill,كوفي و شيشه و فيلم
stethoscope,UCAT webinar
stethoscope,اكمل MCQs كلها
stethoscope,دراسة
stethoscope,دراسة🫀
stethoscope,قياس ضغط الدم فترة الصباح
stethoscope,‏ حفظ قواعد
stopwatch.fill,الاستيقاظ
sun.max.fill,Morning routine
sun.max.fill,أذكار الصباح
sun.max.fill,إفطار + إستعداد للدوام
sun.max.fill,اذكار الصباح
sun.max.fill,الافطار + الفيتامينات+ عصير
sun.max.fill,صلاة الضحى
sun.max.fill,صلاة الظهر
sun.max.fill,صلاة العصر ☀️
sunrise.fill,Wake up!
sunrise.fill,أذكار الصباح
sunrise.fill,اذكار الصباح
sunrise.fill,الاستعداد للدوام
sunrise.fill,الاستيقاظ
sunrise.fill,دعاء الصباح
sunrise.fill,صلاة الفجر
sunset.fill,أذكار المساء
sunset.fill,اذكار المساء
sunset.fill,صلاه القيام
tag.fill,تسجيل تحصيلي
text.badge.checkmark,Arrange your next day
text.badge.checkmark,Study
text.badge.checkmark,اصلي
text.badge.checkmark,دراسة
text.badge.checkmark,شرب ماء
text.badge.checkmark,عباداتي
text.badge.checkmark,عبادتي
text.badge.checkmark,مراجعه التفسير
timer,المعاصر ٢
tortoise.fill,احياء
tram.fill,Drive to the metro 🚈
trash.fill,تنظيف
tv.fill,Ipad
tv.fill,Prison Break - S04 | E19
tv.fill,Prison Break - S04 | E20
tv.fill,The Office (US) - S07 | E05
tv.fill,The Office (US) - S07 | E07
tv.fill,Tv show
tv.fill,اتابع مسلسل او انمي
tv.fill,اصمم
tv.fill,البوصلة
tv.fill,دراسة مادة الحاسوب
tv.fill,دروس الأنقلش
tv.fill,شاهدة فلم
tv.fill,صور جزء من فيلم 🎞
tv.fill,قاتل الشياطين
tv.fill,مشاهدة التلفاز
tv.fill,مشاهدة رن بانقتان
tv.fill,مقطع مفيد
tv.fill,هجوم العمالقة
umbrella.fill,اذكار المساء
umbrella.fill,تحضير اغراض البحر
video.fill,Class recorded lab KSB -project
video.fill,اتفرج على حلقة
video.fill,حلقات الاهرامات
video.fill,محاضرة Pathology🦠
video.fill,محاضرة أساسيات الحاسب
video.fill,محاضرة أنجليزي 2
video.fill,محاضرة إنجليزيه
video.fill,محاضرة الفيزياء
video.fill,محاضرة المهارات الأكاديمية
wand.and.stars,My business
wand.and.stars,Schoonmaken
wand.and.stars,Snapchat
wand.and.stars,care routine after wake up
wand.and.stars,اظافر
wand.and.stars,اظافر اجرين
wand.and.stars,الاهتمام بالجسم
wand.and.stars,تجهيز المكان
wand.and.stars,تنظيف الغرفه
wand.and.stars,سناب شات
wand.and.stars,شامبو
wand.and.stars,عناية الجسم+الوجه.
wifi,اتصفح الهاتف
wifi,استراحه جوال
wifi,استمتع
wifi,مشاهدة السوشل ميديا
wifi,وقت تصفح الانترنت
wind,Break
wind,Hair spray 2
wind,turmeric mask
wind,غسل الملابس
x.squareroot,Homework 📚
x.squareroot,Math 📑
x.squareroot,Trego homework
x.squareroot,اذاكر
x.squareroot,تأسيس م ١
x.squareroot,تحضير الدروس
x.squareroot,حصة فهد التميمي
x.squareroot,رياضيات
x.squareroot,فهم المعادلات
x.squareroot,لنرسم المستقبل معًا ♡
x.squareroot,ماث 7.1
x.squareroot,ماث ٤
x.squareroot,ماث ٥
x.squareroot,ماث ٦
x.squareroot,مذاكرة رياضيات 2
x.squareroot,مذاكرة رياضية
x.squareroot,مذاكره
x.squareroot,ميد ماث
xmark.octagon.fill,ما أمسك التلفون عالصبح.
zzz,Take a nap
zzz,أذكار ما قبل النوم
zzz,الاستعداد لنوم
zzz,القيلولة
zzz,النوم
zzz,راحة
zzz,غفوة
zzz,غفوه بعد الدوام
zzz,قيلولة
zzz,نم بعد الجامعه واصحى 5 ادرس وارجع نام
zzz,نم جيداً!
zzz,نوم
zzz,ورا ما تنامين انتي؟
zzz,وقت النوم
